grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,ano,vol,fasc,pags,DOI,autores,id
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Enfrentando la ausencia de los padres: recursos psicosociales y construcción de bienestar,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,C,Sin categoria,2016,7,1 ,181 - 200,https://doi.org/10.21501/issn.2216-1201,"NORMAN DARIO MORENO CARMONA, DIANA MARCELA MONTOYA ZULUAGA, NANCY CASTANO HINCAPIE",565
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Personalidad e Infracciones Frecuentes de Normas de Tránsito,Colombia,Diversitas : Perspectivas En Psicología ,1794-9998,A2,Sin categoria,2016,12,1 ,123 - 136,10.15332/s1794-9998.2016.0001.09,"NICOLASA MARIA DURAN PALACIO, NORMAN DARIO MORENO CARMONA",566
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Caracterización sociodemográfica, psicopatológica y terapéutica en la primera década de servicio (1958-1968) del Hospital Psiquiátrico San Isidro del Valle del Cauca",Colombia,Revista Colombiana de Psiquiatria ,0034-7450,A1,Q4,2016,45,1 ,14 - 21,doi:10.1016/j.rcp.2015.06.003,JAIRO GUTIERREZ AVENDANO,568
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Papel de los archivos fotográficos de Derechos Humanos en la memoria colectiva,Colombia,Revista Interamericana De Bibliotecología ,0120-0976,A2,-,2016,39,1 ,71 - 83,http://dx.doi.org/10.17533/udea.rib.v39n1a09,"SONIA NATALIA COGOLLO OSPINA, LUIS CARLOS TORO TAMAYO",569
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Narrativas sobre la Ruta De Atencion Intersectorial de las violencias sexuales en la ciudad de Medellín,Colombia,Katharsis ,0124-7816,B,Sin categoria,2016,21,N/A ,331 - 354, http://dx.doi.org/10.25057/25005731.771,HEIDI SMITH PULIDO VARON,570
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Justicia organizacional, desempeño laboral y discapacidad",Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,C,Sin categoria,2016,7,N/A ,201 - 222,http://dx.doi.org/10.21501/22161201.1540,"NICOLASA MARIA DURAN PALACIO, MARIBEL PENA OCHOA",571
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Relación entre funciones ejecutivas y la competencia social, en menores que se desvinculan del conflicto armado en Colombia",Colombia,Psicología desde el Caribe ,0123-417X,Sin categoria,Sin categoria,2021,39,1 ,30 - 57,,"JOHN JAIRO GARCIA PENA, CLAUDIA MARCELA ARANA MEDINA, ELIZABETH HOYOS ZULUAGA",484
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Recurso de la acción de tutela por derecho a la salud mental en la jurisprudencia colombiana, 2000-2019",Brasil,Tempo e Argumento ,2175-1803,A1,Sin categoria,2021,13,33 ,1 - 22,10.5965/2175180313332021e011x,"EDWIN HERAZO ACEVEDO, JAIRO GUTIERREZ AVENDANO",485
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Aproximaciones al Duelo Migratorio de los Venezolanos Residentes en la Ciudad de Medellín, Colombia: Un Estudio Cualitativo",Estados Unidos,Qualitative Report ,1052-0147,A1,Sin categoria,2021,26,N/A ,1830 - 1845,10.46743/2160-3715/2021.4814,"KATY LUZ MILLAN OTERO, NICOLASA MARIA DURAN PALACIO",486
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La asamblea de deliberación: estrategia para la edificación de acuerdos comunitarios,España,Cuadernos de Trabajo Social ,1988-8295,Sin categoria,Sin categoria,2021,34,2 ,457 - 465,10.5209/cuts.69933,"MAGDA VICTORIA DIAZ ALZATE, NICOLASA MARIA DURAN PALACIO",487
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Risks on the Internet: the role of family support in Colombian adolescents,España,Electronic Journal of Research in Educational Psychology ,1699-5880,B,Sin categoria,2021,19,N/A ,145 - 164,10.25115/ejrep.v19i53.3788,"SERGIO ANDRES CASTANO PULGARIN, KATY LUZ MILLAN OTERO, HARVEY MAURICIO HERRERA LOPEZ",489
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El construccionismo social en la conducta suicida: conversaciones narrativas con estudiantes universitarios,España,Quadernos de Psicologia ,0211-3481,C,Sin categoria,2021,23,1 ,1 - 25,10.5565/rev/qpsicologia.1561,ANYERSON STITHS GOMEZ TABARES,491
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Evolución del estudio sobre el efecto de la crianza en las conductas prosociales en la infancia y la adolescencia: una revisión sistemática,,Actualidades en Psicología ,2215-3535,Sin categoria,Sin categoria,2021,35,N/A ,49 - 73,10.15517/ap.v35i130.39958,"MARIA CRISTINA CORREA DUQUE, ANYERSON STITHS GOMEZ TABARES",492
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Perspectivas de estudio sobre el comportamiento suicida en niños y adolescentes: Una revisión sistemática de la literatura utilizando la teoría de grafos,Colombia,Psicología desde el Caribe ,0123-417X,Sin categoria,Sin categoria,2021,38,3 ,1 - 55,,ANYERSON STITHS GOMEZ TABARES,493
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,The Protective Role of Empathy and Emotional Self-efficacy in Predicting Moral Disengagement in Adolescents Separated from Illegal Armed Groups,España,Anuario de Psicologia Juridica ,2174-0542,A2,Sin categoria,2021,31,1 ,127 - 136,10.5093/apj2021a10,"ANYERSON STITHS GOMEZ TABARES, NICOLASA MARIA DURAN PALACIO",496
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Las locuras puerperales: una lectura comparada entre Argentina y Colombia, 1880-1950",Brasil,"História, Ciências, Saúde--Manguinhos ",1678-4758,Sin categoria,Q2,2020,27,4 ,1245 - 1263,10.1590/s0104-59702020000500012,JAIRO GUTIERREZ AVENDANO,498
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Psychosocial Factors and Clinical Predictors of Suicide Risk in College Students,Italia,Mediterranean Journal of Clinical Psychology ,2282-1619,Sin categoria,Q2,2020,8,3 ,1 - 23,10.6092/2282-1619/mjcp-2602,ANYERSON STITHS GOMEZ TABARES,500
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Sentidos de comunidad y construcción de paz,Colombia,Rhs-Revista Humanismo y Sociedad ,2339-4196,Sin categoria,Sin categoria,2020,8,2 ,146 - 161,10.22209/rhs.v8n2a10,"NICOLASA MARIA DURAN PALACIO, MAGDA VICTORIA DIAZ ALZATE",501
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Distrust of the State and observance of the law among peasants in the San Nicolas Valley,Brasil,REVISTA DE ECONOMIA E SOCIOLOGIA RURAL ,1806-9479,Sin categoria,Sin categoria,2020,59,1 ,1 - 11,10.1590/1806-9479.2021.216031,"NICOLASA MARIA DURAN PALACIO, SONIA NATALIA COGOLLO OSPINA, NORMAN DARIO MORENO CARMONA",502
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,EL PROBLEMA ONTOLÓGICO MENTECUERPO: ¿IRRESOLUBLE O MAL ENTENDIDO?,Colombia,Perseitas ,2346-1780,Sin categoria,Q4,2020,8,N/A ,370 - 397,10.21501/23461780.3672,"ANYERSON STITHS GOMEZ TABARES, JOSE FERNANDO OSPINA CARMONA, ANDRES FELIPE MICOLTA HENAO",503
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La Apropiación Social y Espacial de Vivienda de Interés Prioritario (VIP): Casos Las Flores y La Aurora en la Ciudad de Medellín,Estados Unidos,Qualitative Report ,1052-0147,Sin categoria,Q1,2020,25,N/A ,1960 - 1980,,"KATY LUZ MILLAN OTERO, JORGE EDUARDO VASQUEZ SANTAMARIA",505
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Escrúpulos religiosos extremos y delirio místico - religioso: entre la devoción cristiana y la psicopatología en Colombia, 1920-1960",España,Asclepio-Revista De Historia De La Medicina Y De La Ciencia ,0210-4466,Sin categoria,Q3,2020,72,1 ,298 - 308,10.3989/asclepio.2020.07,JAIRO GUTIERREZ AVENDANO,507
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"El discurso capitalista, Un mundo feliz y Gran hermano",Colombia,Desde el Jardín de Freud ,2256-5477,Sin categoria,Sin categoria,2020,20,N/A ,75 - 92,10.15446/djf.n20.90166,HERWIN EDUARDO CARDONA QUITIAN,508
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Narrativas de reconocimiento de adultos con discapacidad: hacia una vida independiente,España,Revista Española de Discapacidad ,2340-5104,Sin categoria,Sin categoria,2020,8,1 ,63 - 77,10.5569/2340-5104.08.01.04,"MAGDA VICTORIA DIAZ ALZATE, NICOLASA MARIA DURAN PALACIO, NATALI ROLDAN BERRIO",509
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Medicina tradicional y gobierno misak,Venezuela,Utopia y Praxis Latinoamericana ,1316-5216,Sin categoria,Sin categoria,2020,25,89 ,227 - 238,,JOHN HARVY ARCIA GRAJALES,511
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Rostros de paz: Actores sociales que gestionan la construcción de paz en la ciudad de Medellín,Colombia,Novum ,0121-5698,Sin categoria,Sin categoria,2020,1,10 ,81 - 99,,HEIDI SMITH PULIDO VARON,512
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El papel de las mujeres sobrevivientes en la Construcción de Paz en Colombia,Colombia,Revista Collectivus ,2382-4018,Sin categoria,Sin categoria,2020,7,1 ,171 - 198,10.15648/2020.2555,HEIDI SMITH PULIDO VARON,513
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Riesgo e Ideación Suicida y su Relación con la Impulsividad y la Depresión en Adolescentes Escolares,,Revista Iberoamericana de Diagnostico y Evaluacion Psicologica ,2183-6051,Sin categoria,Sin categoria,2020,1,54 ,147 - 163,10.21865/RIDEP54.1.12,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, ANDRES MAURICIO GRISALES AGUIRRE, MARIA PAULA AGUDELO OSORIO",514
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El VIH: de la adherencia farmacológica a la calidad de vida,México,Psicología y Salud ,1405-1109,Sin categoria,Sin categoria,2020,30,1 ,83 - 94,10.25009/pys.v30i1.2620,"BERNARDO ANTONIO ANGEL TOBON, JOHN JAIRO GARCIA PENA",515
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Predictores psicológicos del riesgo suicida en estudiantes universitarios,España,Behavioral Psychology ,1132-9483,Sin categoria,Q3,2019,27,3 ,391 - 413,,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, VICENTE CABALLO, ANDRES MAURICIO GRISALES AGUIRRE, MARIA PAULA AGUDELO OSORIO",517
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Representaciones sociales de la minería, emergentes en el conflicto socioambiental del Bajo Cauca antioqueño",España,Revista de Paz y Conflictos ,1988-7221,Sin categoria,Sin categoria,2019,12,2 ,249 - 266,10.30827/revpaz.v12i2.11558,"HEIDI SMITH PULIDO VARON, NICOLASA MARIA DURAN PALACIO",520
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Vivencias de reconocimiento y compasión de personas en condición de discapacidad. Hacia la autonomía y la vida independiente,España,Siglo Cero ,0210-1696,Sin categoria,Q3,2019,50,271 ,67 - 87,10.14201/scero20195036787,"NATALI ROLDAN BERRIO, MAGDA VICTORIA DIAZ ALZATE",522
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Diversidad funcional e inclusión en Instituciones de Educación Superior (IES) en Medellín,,Interdisciplinaria ,1668-7027,Sin categoria,Q3,2019,36,2 ,151 - 164,10.16888/interd.2019.36.2.10,SANDRA ISABEL MEJIA ZAPATA,523
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Educación asistida con perros: aplicaciones pedagógicas en contextos educativos,Colombia,Uniminuto-Bogotá ,2389-7341,Sin categoria,Sin categoria,2019,6,2 ,15 - 23,10.26620/uniminuto.inclusion.6.2.2019.15-23,MARIA CRISTINA CORREA DUQUE,524
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Mecanismos de desconexión moral y su relación con la empatía y la prosocialidad en adolescentes que han tenido experiencias delictivas,Perú,Revista de Psicologia (Peru) ,0254-9247,Sin categoria,Q4,2019,37,2 , 603 - 641,10.18800/psico.201902.010,"MARIELA NARVAEZ MARIN, ANYERSON STITHS GOMEZ TABARES",525
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Corto (Resumen),Cuando las élites hegemónicas construyen enemigos,Colombia,Perseitas ,2346-1780,Sin categoria,Q4,2019,7,N/A ,13 - 16,10.21501/23461780.3158,MAGDA VICTORIA DIAZ ALZATE,527
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Potenciales prosociales en niños, niñas y adolescentes desvinculados de grupos armados ilegales en Colombia",España,Quadernos de Psicologia ,2014-4520,Sin categoria,Q4,2019,21,2 ,e1483 - e1489,10.5565/rev/qpsicologia.1483,ANYERSON STITHS GOMEZ TABARES,528
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Condiciones de base para la reintegración social en el posconflicto,República Dominicana,Ciencia Y Sociedad ,0378-7680,Sin categoria,Sin categoria,2018,43,N/A ,69 - 81,,JOHN JAIRO GARCIA PENA,532
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Estilos parentales en el proceso de crianza de niños con trastornos disruptivos,Colombia,Investigacion Y Desarrollo ,1814-6333,Sin categoria,Sin categoria,2018,26,N/A ,55 - 74,,"JOHN JAIRO GARCIA PENA, CLAUDIA MARCELA ARANA MEDINA, JUAN CARLOS RESTREPO BOTERO",533
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Indicadores psicológicos en la conducta transgresora de normas de tránsito,Colombia,Investigación & Desarrollo ,2011-7574,Sin categoria,Sin categoria,2018,26,1 ,140 - 161,10.14482/i&d.v26i1.9862,"NORMAN DARIO MORENO CARMONA, NICOLASA MARIA DURAN PALACIO",536
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,(No) Matarás a un niño: la voz del sacrificio.,,Desde El Jardín De Freud ,1657-3986,Sin categoria,Sin categoria,2018,18, ,235 - 254,10.15446/djf.n18.71472,HERWIN EDUARDO CARDONA QUITIAN,542
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Rol del agente educativo en activación de rutas de atención de violencias sexuales en la infancia.,República Dominicana,Ciencia Y Sociedad ,0378-7680,Sin categoria,Sin categoria,2017,42,70 ,29 - 49,,"JOHN JAIRO GARCIA PENA, YUSTY CAROLINA RESTREPO SEGURA",548
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Fortalezas externas desde el modelo de desarrollo positivo de los jóvenes y consumo de sustancias en una muestra de adolescentes mexicanos y colombianos,Colombia,Avances en PsicologÃ­a Latinoamericana ,2145-4515,Sin categoria,Sin categoria,2017,35,3 ,515 - 529,10.12804/revistas.urosario.edu. co/apl/a.4095,"NORMAN DARIO MORENO CARMONA, PATRICIA ANDRADE PALOS, DIANA BETANCOURTH OCAMPO, ALEXANDER ALVIS RIZZO",550
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Peace building in Colombia: Democratic Security vs. Negotiation,Japón,International Journal of Psychology ,1464-066X,A2,Q1,2016,51,S1 ,290 - 290,10.1002/ijop.12339,"MONICA ALZATE GARCIA, JOSE MANUEL SABUCEDO",563
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Ortopedia del alma. Degeneracionismo e higiene mental en la Casa de Corrección de Menores y Escuela de Trabajo San José, Colombia 1914-1947",Brasil,Revista Latinoamericana de Psicopatologia Fundamental ,1415-4714,B,Q4,2016,19,1 ,150 - 166,http://dx.doi.org/10.1590/1415-4714.2016v19n1p150.11,"JAIRO GUTIERREZ AVENDANO, LINA MARCELA SILVA RAMIREZ",567
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,El desvío del surco. Delirio y patologización de la imagen,Colombia,Katharsis ,0124-7816,Sin categoria,Sin categoria,2015,20,N/A ,199 - 216,,JAIRO GUTIERREZ AVENDANO,572
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Aproximación a las percepciones del paisaje y el territorio en la Depresión Momposina,Colombia,Katharsis ,0124-7816,Sin categoria,Sin categoria,2015,19,N/A ,229 - 248,http://dx.doi.org/10.25057/25005731.496,HEIDI SMITH PULIDO VARON,573
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,"Sentidos de Vida, Autodeterminación y Diversidad Funcional",España,Intersticios ,1405-4752,Sin categoria,Sin categoria,2015,9,1 ,303 - 313,,"NICOLASA MARIA DURAN PALACIO, MARIA VICTORIA RESTREPO TOBON, SANDRA ISABEL MEJIA ZAPATA",574
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Experiencias de reconocimiento vividas por los niños en sus familias,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,Sin categoria,Sin categoria,2015,6,N/A ,386 - 403,10.21501/22161201.1444,"MAGDA VICTORIA DIAZ ALZATE, DIANA MARIA GONZALEZ BEDOYA",575
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Depresión en la mujer: ¿expresión de la realidad actual?,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,Sin categoria,Sin categoria,2015,6,1 ,113 - 135,https://doi.org/10.21501/issn.2216-1201,NORMAN DARIO MORENO CARMONA,576
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Otra mirada a la Escuela: Transformación necesaria para el siglo XXI,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,Sin categoria,Sin categoria,2015,6,1 ,136 - 157,https://doi.org/10.21501/issn.2216-1201,"NORMAN DARIO MORENO CARMONA, CLAUDIA PATRICIA MUNOZ ARANGO",577
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Resistant of Favorable? Chinese Learners' Beliefs Towards Task-Based Language Learning,Colombia,Ikala ,0123-3432,Sin categoria,Sin categoria,2015,20,1 ,95 - 110,10.17533/udea.ikala.v20n1a06,DAMIEN LE GAL FRANCOIS,578
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La salud mental entre las fragilidades y las rupturas de vínculos afectivos,Colombia,Revista Facultad Nacional De Salud Pública ,0120-386X,Sin categoria,Sin categoria,2015,32,1 ,143 - 153,ir-ART0000761425,NICOLASA MARIA DURAN PALACIO,579
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,La ética del cuidado: Una voz diferente,Colombia,Revista Universitaria Luis Amigó ,2382-3410,Sin categoria,Sin categoria,2015,2,N/A ,12 - 21,10.21501/23823410.1476,NICOLASA MARIA DURAN PALACIO,580
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Artículos publicados,Publicado en revista especializada,Compromiso ético-político de los profesionales de las Ciencias Sociales,Colombia,Revista Colombiana De Ciencias Sociales ,2216-1201,Sin categoria,Sin categoria,2015,6,N/A ,11 - 13,http://dx.doi.org/10.21501/22161201.1578,NICOLASA MARIA DURAN PALACIO,581
